image,style,item_gender,어울리는계절,적합한착용상황,핏평가,색깔,색감,분위기,멋있다,도시적이다,트렌디하다,세련되다,깔끔하다,화려하다,독특하다,무난하다,개방적이다,실용적이다,활동적이다,편안하다,발랄하다,여성적이다,남성적이다,부드럽다
W_70722_19_lounge_W.webp,lounge,여성,여름,여행/휴가,적당함,밝음,따듯함,가벼움,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
W_70725_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,True
W_70727_19_normcore_W.webp,normcore,여성,여름,사교모임,헐렁함,어두움,차가움,가벼움,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
W_70728_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
W_70729_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
W_70730_19_lounge_W.webp,lounge,여성,여름,공식행사,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
W_70731_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,타이트함,밝음,따듯함,무거움,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
W_70732_19_lounge_W.webp,lounge,여성,봄/가을,공식행사,적당함,밝음,따듯함,무거움,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
W_70733_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
W_70734_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
W_70737_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,적당함,밝음,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
W_70738_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False
W_70740_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
W_70741_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,적당함,어두움,차가움,가벼움,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False
W_70742_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
W_70744_19_lounge_W.webp,lounge,여성,겨울,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
W_70745_19_normcore_W.webp,normcore,여성,여름,사교모임,타이트함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
W_70747_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,헐렁함,어두움,차가움,무거움,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
W_70749_19_lounge_W.webp,lounge,여성,여름,데이트,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
W_70750_19_lounge_W.webp,lounge,여성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
W_70752_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
W_70753_19_lounge_W.webp,lounge,여성,겨울,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
W_70754_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False
W_70755_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,적당함,어두움,차가움,무거움,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
W_70756_19_lounge_W.webp,lounge,여성,봄/가을,출근,적당함,어두움,차가움,가벼움,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
W_70757_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,어두움,차가움,가벼움,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
W_70758_19_normcore_W.webp,normcore,여성,여름,여행/휴가,헐렁함,어두움,차가움,가벼움,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False
W_70759_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False
W_70762_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,따듯함,무거움,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
W_70763_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,밝음,따듯함,가벼움,False,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False
W_70767_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
W_70768_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,차가움,가벼움,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False
W_70770_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False
W_70772_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,밝음,차가움,무거움,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
W_70773_19_genderless_W.webp,genderless,여성,봄/가을,공식행사,헐렁함,어두움,차가움,무거움,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False
W_70778_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,적당함,밝음,따듯함,가벼움,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True
W_70781_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,True,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False
W_70791_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,따듯함,무거움,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
W_70793_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
W_70795_19_lounge_W.webp,lounge,여성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
W_70799_19_lounge_W.webp,lounge,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True
W_70800_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False
W_70801_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False
W_70802_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False
W_70803_19_normcore_W.webp,normcore,여성,여름,여행/휴가,적당함,밝음,차가움,가벼움,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
W_70807_19_genderless_W.webp,genderless,여성,여름,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True
W_70809_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,적당함,어두움,따듯함,무거움,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
W_70814_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True
W_70816_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,True,True,False,True,False,False,True,False,False,False,True,True,True,True,False,True
W_70818_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False
W_70823_19_lounge_W.webp,lounge,여성,여름,사교모임,적당함,밝음,차가움,무거움,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
W_70824_19_lounge_W.webp,lounge,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
W_70826_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_70828_19_lounge_W.webp,lounge,여성,여름,공식행사,헐렁함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
W_70829_19_lounge_W.webp,lounge,여성,봄/가을,공식행사,적당함,밝음,따듯함,가벼움,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
W_70831_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
W_70832_19_lounge_W.webp,lounge,여성,여름,공식행사,헐렁함,밝음,따듯함,가벼움,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_70833_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
W_70834_19_normcore_W.webp,normcore,여성,여름,여행/휴가,헐렁함,밝음,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_70837_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,헐렁함,어두움,따듯함,가벼움,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
W_70838_19_lounge_W.webp,lounge,여성,봄/가을,데이트,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
W_70841_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
W_70844_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
W_70846_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
W_70847_19_normcore_W.webp,normcore,여성,여름,사교모임,헐렁함,어두움,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
W_70850_19_lounge_W.webp,lounge,여성,겨울,사교모임,헐렁함,밝음,따듯함,가벼움,True,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
W_70852_19_lounge_W.webp,lounge,여성,여름,사교모임,헐렁함,밝음,차가움,가벼움,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
W_70854_19_lounge_W.webp,lounge,여성,겨울,여행/휴가,헐렁함,밝음,따듯함,무거움,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
W_70855_19_genderless_W.webp,genderless,여성,봄/가을,기타,타이트함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
W_70856_19_lounge_W.webp,lounge,여성,봄/가을,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
W_70859_19_lounge_W.webp,lounge,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
W_70860_19_lounge_W.webp,lounge,여성,겨울,일상생활,적당함,어두움,따듯함,가벼움,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
W_70861_19_genderless_W.webp,genderless,여성,겨울,사교모임,헐렁함,밝음,따듯함,무거움,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
W_70862_19_lounge_W.webp,lounge,여성,겨울,일상생활,헐렁함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
W_70865_19_lounge_W.webp,lounge,여성,겨울,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
W_70866_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_70867_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
W_70869_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
W_70870_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,무거움,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
W_70872_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
W_70875_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,어두움,차가움,무거움,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
W_70876_19_lounge_W.webp,lounge,여성,여름,기타,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
W_70877_19_lounge_W.webp,lounge,여성,겨울,기타,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
W_70878_19_lounge_W.webp,lounge,여성,봄/가을,출근,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
W_70880_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,헐렁함,밝음,차가움,무거움,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
W_70881_19_lounge_W.webp,lounge,여성,겨울,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
W_70882_19_normcore_W.webp,normcore,여성,봄/가을,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
W_70884_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
W_70885_19_genderless_W.webp,genderless,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
W_70889_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,적당함,어두움,차가움,무거움,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
W_70891_19_lounge_W.webp,lounge,여성,여름,데이트,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
W_70905_19_lounge_W.webp,lounge,여성,여름,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
W_70906_19_lounge_W.webp,lounge,여성,여름,데이트,적당함,밝음,따듯함,가벼움,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
W_70907_19_normcore_W.webp,normcore,여성,겨울,사교모임,헐렁함,밝음,따듯함,무거움,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
W_70909_19_lounge_W.webp,lounge,여성,여름,기타,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
W_70910_19_normcore_W.webp,normcore,여성,여름,사교모임,헐렁함,어두움,차가움,무거움,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
W_70912_19_lounge_W.webp,lounge,여성,여름,사교모임,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
W_70914_19_genderless_W.webp,genderless,여성,겨울,기타,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_70916_19_genderless_W.webp,genderless,여성,봄/가을,공식행사,헐렁함,어두움,차가움,무거움,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
W_70917_19_normcore_W.webp,normcore,여성,겨울,출근,헐렁함,밝음,따듯함,무거움,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True
W_70918_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False
W_70920_19_lounge_W.webp,lounge,여성,여름,데이트,적당함,밝음,따듯함,가벼움,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
W_70922_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,적당함,어두움,차가움,가벼움,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
W_70923_19_normcore_W.webp,normcore,여성,겨울,사교모임,적당함,밝음,따듯함,가벼움,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
W_70924_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
W_70925_19_genderless_W.webp,genderless,여성,겨울,공식행사,헐렁함,어두움,따듯함,가벼움,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
W_70927_19_genderless_W.webp,genderless,여성,봄/가을,데이트,적당함,밝음,따듯함,무거움,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
W_70928_19_lounge_W.webp,lounge,여성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
W_70956_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
W_70958_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
W_70959_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
W_70961_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False
W_70967_19_normcore_W.webp,normcore,여성,여름,데이트,타이트함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
W_70968_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
W_70969_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,타이트함,어두움,차가움,가벼움,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
W_70970_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
W_70973_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
W_70974_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
W_70975_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
W_70978_19_lounge_W.webp,lounge,여성,봄/가을,여행/휴가,타이트함,어두움,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_74359_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,적당함,어두움,따듯함,가벼움,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
W_74721_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,적당함,어두움,따듯함,무거움,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
W_74940_19_lounge_W.webp,lounge,여성,겨울,공식행사,적당함,어두움,따듯함,무거움,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
W_75447_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,헐렁함,밝음,차가움,무거움,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
W_81745_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,True,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False
W_81746_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,무거움,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
W_81749_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False
W_81754_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,적당함,어두움,차가움,무거움,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False
W_81756_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,차가움,가벼움,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False
W_81770_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,타이트함,어두움,차가움,무거움,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
W_81771_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False
W_81808_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False
W_81838_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
W_81839_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,타이트함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True
W_81840_19_normcore_W.webp,normcore,여성,여름,일상생활,타이트함,어두움,차가움,가벼움,True,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False
W_81841_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True
W_81853_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,False
W_81856_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,적당함,밝음,차가움,무거움,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False
W_81865_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,어두움,차가움,무거움,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False
W_81880_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,타이트함,밝음,따듯함,무거움,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False
W_81921_19_normcore_W.webp,normcore,여성,여름,공식행사,헐렁함,밝음,따듯함,가벼움,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
W_81922_19_genderless_W.webp,genderless,여성,겨울,데이트,적당함,어두움,차가움,무거움,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
W_81928_19_genderless_W.webp,genderless,여성,봄/가을,데이트,헐렁함,어두움,차가움,무거움,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False
W_81929_19_lounge_W.webp,lounge,여성,봄/가을,사교모임,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
W_81935_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,헐렁함,밝음,따듯함,가벼움,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False
W_81947_19_lounge_W.webp,lounge,여성,여름,사교모임,타이트함,밝음,따듯함,가벼움,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
W_81969_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,헐렁함,어두움,따듯함,무거움,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
W_81980_19_genderless_W.webp,genderless,여성,겨울,사교모임,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
W_81989_19_genderless_W.webp,genderless,여성,봄/가을,데이트,헐렁함,어두움,차가움,무거움,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False
W_81991_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False
W_81994_19_lounge_W.webp,lounge,여성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
W_82010_19_normcore_W.webp,normcore,여성,여름,데이트,타이트함,어두움,따듯함,가벼움,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
W_82017_19_lounge_W.webp,lounge,여성,여름,사교모임,타이트함,어두움,차가움,무거움,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False
W_82018_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,밝음,따듯함,무거움,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
W_82022_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,타이트함,어두움,차가움,무거움,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
W_82023_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,헐렁함,밝음,따듯함,가벼움,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False
W_82025_19_lounge_W.webp,lounge,여성,여름,사교모임,타이트함,어두움,차가움,가벼움,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False
W_82028_19_lounge_W.webp,lounge,여성,봄/가을,데이트,타이트함,밝음,따듯함,가벼움,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
W_82029_19_normcore_W.webp,normcore,여성,겨울,사교모임,적당함,어두움,차가움,무거움,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
W_82031_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
W_82034_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
W_82035_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
W_82036_19_lounge_W.webp,lounge,여성,봄/가을,공식행사,적당함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
W_82037_19_lounge_W.webp,lounge,여성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True
W_82039_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,타이트함,밝음,따듯함,가벼움,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
W_82040_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
W_82041_19_lounge_W.webp,lounge,여성,봄/가을,출근,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
