image,style,item_gender,어울리는계절,적합한착용상황,핏평가,색깔,색감,분위기,멋있다,도시적이다,트렌디하다,세련되다,깔끔하다,화려하다,독특하다,무난하다,개방적이다,실용적이다,활동적이다,편안하다,발랄하다,여성적이다,남성적이다,부드럽다
W_79498_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
W_79499_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,밝음,차가움,무거움,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False
W_79500_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False
W_79501_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False
W_79502_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
W_79503_19_normcore_M.webp,normcore,남성,봄/가을,기타,적당함,어두움,차가움,무거움,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
W_79504_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False
W_79505_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False
W_79506_19_normcore_M.webp,normcore,남성,봄/가을,기타,적당함,밝음,차가움,가벼움,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False
W_79507_19_normcore_M.webp,normcore,남성,여름,레저스포츠,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
W_79508_19_normcore_M.webp,normcore,남성,여름,레저스포츠,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False
W_79509_19_normcore_M.webp,normcore,남성,봄/가을,기타,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
W_79510_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False
W_79511_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
W_79512_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
W_79513_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_79514_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,무거움,True,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False
W_79516_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,차가움,가벼움,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
W_79517_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,무거움,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
W_79518_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True
W_79521_19_normcore_M.webp,normcore,남성,여름,데이트,적당함,밝음,차가움,가벼움,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False
W_79524_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,무거움,True,True,True,True,True,False,False,True,False,True,False,False,False,False,True,False
W_79525_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,무거움,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
W_79526_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,어두움,따듯함,무거움,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
W_79527_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,어두움,따듯함,무거움,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False
W_79528_19_normcore_M.webp,normcore,남성,여름,기타,적당함,어두움,차가움,가벼움,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
W_79529_19_normcore_M.webp,normcore,남성,여름,데이트,헐렁함,어두움,차가움,가벼움,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False
W_79530_19_normcore_M.webp,normcore,남성,봄/가을,여행/휴가,적당함,어두움,차가움,무거움,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
W_79532_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,어두움,차가움,무거움,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
W_79533_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,밝음,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_79534_19_normcore_M.webp,normcore,남성,겨울,출근,적당함,어두움,차가움,무거움,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
W_79535_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
W_79536_19_normcore_M.webp,normcore,남성,여름,레저스포츠,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
W_79537_19_normcore_M.webp,normcore,남성,여름,레저스포츠,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
W_79538_19_normcore_M.webp,normcore,남성,여름,레저스포츠,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
W_79539_19_normcore_M.webp,normcore,남성,여름,레저스포츠,적당함,밝음,따듯함,무거움,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
W_79540_19_normcore_M.webp,normcore,남성,봄/가을,레저스포츠,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_79541_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,차가움,무거움,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
W_79542_19_normcore_M.webp,normcore,남성,여름,레저스포츠,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
W_79543_19_normcore_M.webp,normcore,남성,여름,여행/휴가,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
W_79544_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
W_79545_19_normcore_M.webp,normcore,남성,여름,레저스포츠,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
W_79546_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,밝음,따듯함,가벼움,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False
W_79547_19_normcore_M.webp,normcore,남성,봄/가을,공식행사,적당함,밝음,따듯함,가벼움,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
W_79548_19_normcore_M.webp,normcore,남성,봄/가을,공식행사,적당함,밝음,따듯함,가벼움,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
W_79549_19_normcore_M.webp,normcore,남성,겨울,공식행사,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
W_79550_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
W_79551_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,밝음,차가움,가벼움,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
W_79552_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
W_79553_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
W_79554_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
W_79555_19_normcore_M.webp,normcore,남성,봄/가을,여행/휴가,적당함,밝음,따듯함,가벼움,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
W_79556_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,어두움,차가움,무거움,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
W_79558_19_normcore_M.webp,normcore,남성,겨울,사교모임,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
W_79561_19_normcore_M.webp,normcore,남성,겨울,사교모임,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
W_79562_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,밝음,차가움,가벼움,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
W_79564_19_normcore_M.webp,normcore,남성,봄/가을,레저스포츠,적당함,밝음,차가움,가벼움,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
W_79565_19_normcore_M.webp,normcore,남성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
W_79566_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,차가움,가벼움,False,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False
W_79567_19_normcore_M.webp,normcore,남성,여름,여행/휴가,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
W_79570_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
W_79572_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False
W_79573_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,밝음,따듯함,가벼움,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
W_79576_19_normcore_M.webp,normcore,남성,겨울,여행/휴가,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
W_79577_19_normcore_M.webp,normcore,남성,봄/가을,공식행사,헐렁함,밝음,차가움,가벼움,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False
W_79578_19_normcore_M.webp,normcore,남성,봄/가을,공식행사,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
W_79579_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,어두움,차가움,무거움,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
W_79582_19_normcore_M.webp,normcore,남성,봄/가을,레저스포츠,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
W_79583_19_normcore_M.webp,normcore,남성,봄/가을,레저스포츠,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
W_79585_19_normcore_M.webp,normcore,남성,봄/가을,레저스포츠,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False
W_79586_19_normcore_M.webp,normcore,남성,봄/가을,레저스포츠,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
W_79588_19_normcore_M.webp,normcore,남성,겨울,기타,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
W_79589_19_normcore_M.webp,normcore,남성,겨울,기타,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
W_79591_19_normcore_M.webp,normcore,남성,봄/가을,레저스포츠,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
W_79592_19_normcore_M.webp,normcore,남성,봄/가을,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
W_79594_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False
W_79597_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
W_79598_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True
W_79604_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
W_79605_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,차가움,가벼움,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
W_79607_19_normcore_M.webp,normcore,남성,봄/가을,기타,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
W_79608_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True
W_79610_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,차가움,가벼움,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
W_79611_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,밝음,차가움,가벼움,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False
W_79614_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
W_79615_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,밝음,차가움,가벼움,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False
W_79618_19_normcore_M.webp,normcore,남성,봄/가을,기타,헐렁함,밝음,차가움,가벼움,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
W_79622_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_79624_19_normcore_M.webp,normcore,남성,봄/가을,기타,헐렁함,어두움,차가움,가벼움,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
W_79633_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,무거움,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
W_79636_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,무거움,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
W_79638_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,가벼움,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True,False
W_79639_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,가벼움,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
W_79644_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,어두움,차가움,무거움,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
W_79648_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,밝음,따듯함,가벼움,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False
W_79649_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,밝음,따듯함,가벼움,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True
W_79650_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,가벼움,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
W_79654_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,밝음,따듯함,무거움,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True
W_79659_19_normcore_M.webp,normcore,남성,겨울,여행/휴가,적당함,어두움,따듯함,가벼움,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
W_79661_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
W_79662_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
W_79667_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
W_79671_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_79672_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,무거움,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
W_79674_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
W_79675_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
W_79676_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,어두움,따듯함,무거움,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True
W_79677_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,어두움,따듯함,무거움,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
W_79678_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,무거움,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
W_79680_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,어두움,차가움,가벼움,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
W_79681_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,따듯함,무거움,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False
W_79682_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,밝음,따듯함,가벼움,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
W_79685_19_normcore_M.webp,normcore,남성,봄/가을,출근,타이트함,어두움,따듯함,무거움,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
W_79686_19_normcore_M.webp,normcore,남성,봄/가을,출근,타이트함,어두움,따듯함,무거움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
W_79689_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,무거움,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
W_79690_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
W_79691_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
W_79695_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False
W_79697_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,어두움,따듯함,무거움,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
W_81419_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False
W_81420_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,무거움,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
W_81421_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
W_81422_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_81423_19_normcore_M.webp,normcore,남성,겨울,기타,헐렁함,어두움,따듯함,무거움,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
W_81424_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
W_81425_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
W_81426_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
W_81427_19_normcore_M.webp,normcore,남성,봄/가을,출근,헐렁함,어두움,따듯함,무거움,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
W_81428_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,따듯함,무거움,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
W_81429_19_normcore_M.webp,normcore,남성,겨울,출근,적당함,어두움,따듯함,무거움,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
W_81430_19_normcore_M.webp,normcore,남성,겨울,출근,적당함,밝음,따듯함,무거움,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
W_81431_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
W_81432_19_normcore_M.webp,normcore,남성,겨울,기타,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
W_81433_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
W_81434_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
W_81435_19_normcore_M.webp,normcore,남성,여름,기타,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_81436_19_normcore_M.webp,normcore,남성,여름,기타,헐렁함,어두움,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_81437_19_normcore_M.webp,normcore,남성,봄/가을,여행/휴가,적당함,어두움,차가움,무거움,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
W_81438_19_normcore_M.webp,normcore,남성,여름,레저스포츠,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False
W_81439_19_normcore_M.webp,normcore,남성,겨울,출근,적당함,밝음,따듯함,가벼움,True,True,True,True,False,True,False,False,False,True,False,True,False,False,True,True
W_81440_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,어두움,차가움,무거움,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False
W_81441_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,어두움,따듯함,가벼움,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True
W_81442_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,어두움,따듯함,가벼움,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False
W_81443_19_normcore_M.webp,normcore,남성,봄/가을,데이트,타이트함,어두움,차가움,가벼움,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False
W_81444_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,타이트함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
W_81445_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,차가움,가벼움,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False
W_81446_19_normcore_M.webp,normcore,남성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True
W_81447_19_normcore_M.webp,normcore,남성,여름,사교모임,적당함,밝음,따듯함,가벼움,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True
W_81448_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,밝음,따듯함,가벼움,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True
W_81449_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,어두움,따듯함,무거움,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False
W_81450_19_normcore_M.webp,normcore,남성,겨울,공식행사,적당함,밝음,따듯함,가벼움,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
W_81451_19_normcore_M.webp,normcore,남성,겨울,기타,타이트함,어두움,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
W_81452_19_normcore_M.webp,normcore,남성,겨울,출근,타이트함,어두움,차가움,가벼움,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False
W_81453_19_normcore_M.webp,normcore,남성,여름,공식행사,헐렁함,밝음,따듯함,가벼움,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True
W_81454_19_normcore_M.webp,normcore,남성,여름,사교모임,헐렁함,밝음,따듯함,가벼움,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,True
W_81455_19_normcore_M.webp,normcore,남성,여름,데이트,헐렁함,밝음,따듯함,가벼움,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True
W_81456_19_normcore_M.webp,normcore,남성,여름,사교모임,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
W_81457_19_normcore_M.webp,normcore,남성,여름,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False,False
W_81458_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True
W_81459_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,밝음,따듯함,가벼움,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True
W_81460_19_normcore_M.webp,normcore,남성,봄/가을,출근,헐렁함,밝음,따듯함,가벼움,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True
W_81461_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,True
W_81462_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,밝음,따듯함,무거움,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
W_81463_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
W_81465_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
W_81466_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False
W_81467_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False
